Transaction ID,Company Name,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference
7278888,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 6031,Secondary Info 6031,158928.33,44331.17,114597.16
2849193,Global Finance Corp,2623476070,2025-03-16,EUR,Primary Info 6032,Secondary Info 6032,202643.81,157982.91,44660.9
5454194,Global Finance Corp,2623476070,2025-03-10,EUR,Primary Info 6033,Secondary Info 6033,262256.66,432105.16,-169848.5
1815128,Global Finance Corp,2623476070,2025-03-02,JPY,Primary Info 6034,Secondary Info 6034,498041.2,210140.83,287900.37
1513798,Global Finance Corp,2623476070,2025-03-20,CAD,Primary Info 6035,Secondary Info 6035,338865.23,382723.49,-43858.26
2748254,Global Finance Corp,2623476070,2025-03-20,GBP,Primary Info 6036,Secondary Info 6036,317058.76,66629.37,250429.39
1706038,Global Finance Corp,2623476070,2025-03-15,AUD,Primary Info 6037,Secondary Info 6037,329450.66,457517.83,-128067.17
1363148,Global Finance Corp,2623476070,2025-03-05,INR,Primary Info 6038,Secondary Info 6038,258414.75,323668.12,-65253.37
1260463,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 6039,Secondary Info 6039,33478.08,186441.23,-152963.15
2838625,Global Finance Corp,2623476070,2025-03-01,INR,Primary Info 6040,Secondary Info 6040,442027.63,95500.06,346527.57
2938320,Global Finance Corp,2623476070,2025-03-26,AUD,Primary Info 6041,Secondary Info 6041,200342.85,68829.15,131513.7
4323497,Global Finance Corp,2623476070,2025-03-26,GBP,Primary Info 6042,Secondary Info 6042,116521.19,132592.15,-16070.96
2638804,Global Finance Corp,2623476070,2025-03-27,EUR,Primary Info 6043,Secondary Info 6043,76042.91,350633.34,-274590.43
1810346,Global Finance Corp,2623476070,2025-03-27,GBP,Primary Info 6044,Secondary Info 6044,476177.04,43515.92,432661.12
1911319,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 6045,Secondary Info 6045,76562.27,457171.49,-380609.22
2544903,Global Finance Corp,2623476070,2025-03-21,EUR,Primary Info 6046,Secondary Info 6046,123968.84,391843.36,-267874.52
1229091,Global Finance Corp,2623476070,2025-03-06,CAD,Primary Info 6047,Secondary Info 6047,246487.33,348698.53,-102211.2
1732250,Global Finance Corp,2623476070,2025-03-15,EUR,Primary Info 6048,Secondary Info 6048,277712.26,498911.35,-221199.09
3297368,Global Finance Corp,2623476070,2025-03-06,USD,Primary Info 6049,Secondary Info 6049,4464.05,348358.1,-343894.05
5420598,Global Finance Corp,2623476070,2025-03-03,USD,Primary Info 6050,Secondary Info 6050,36499.58,336329.24,-299829.66
1986959,Global Finance Corp,2623476070,2025-03-15,INR,Primary Info 6051,Secondary Info 6051,165907.7,377997.47,-212089.77
3242485,Global Finance Corp,2623476070,2025-03-14,GBP,Primary Info 6052,Secondary Info 6052,173916.22,69157.38,104758.84
1733021,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 6053,Secondary Info 6053,136191.41,331504.28,-195312.87
2305775,Global Finance Corp,2623476070,2025-03-11,CAD,Primary Info 6054,Secondary Info 6054,483789.57,207503.27,276286.3
5234922,Global Finance Corp,2623476070,2025-03-11,INR,Primary Info 6055,Secondary Info 6055,41826.64,178800.79,-136974.15
1874624,Global Finance Corp,2623476070,2025-03-15,JPY,Primary Info 6056,Secondary Info 6056,210039.66,467683.0,-257643.34
2799139,Global Finance Corp,2623476070,2025-03-12,INR,Primary Info 6057,Secondary Info 6057,323092.4,368427.51,-45335.11
2437558,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 6058,Secondary Info 6058,4937.79,158186.2,-153248.41
2045535,Global Finance Corp,2623476070,2025-03-12,EUR,Primary Info 6059,Secondary Info 6059,380138.86,216158.92,163979.94
8590071,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 6060,Secondary Info 6060,324757.63,413140.51,-88382.88
1316305,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 6061,Secondary Info 6061,89691.02,220741.8,-131050.78
6478441,Global Finance Corp,2623476070,2025-03-26,INR,Primary Info 6062,Secondary Info 6062,189757.27,487000.08,-297242.81
2215268,Global Finance Corp,2623476070,2025-03-21,EUR,Primary Info 6063,Secondary Info 6063,13616.97,66228.23,-52611.26
1908948,Global Finance Corp,2623476070,2025-03-17,GBP,Primary Info 6064,Secondary Info 6064,306700.42,64720.55,241979.87
5571844,Global Finance Corp,2623476070,2025-03-06,EUR,Primary Info 6065,Secondary Info 6065,8929.45,176680.54,-167751.09
8061715,Global Finance Corp,2623476070,2025-03-04,GBP,Primary Info 6066,Secondary Info 6066,334587.38,318594.72,15992.66
4427525,Global Finance Corp,2623476070,2025-03-09,CAD,Primary Info 6067,Secondary Info 6067,425756.66,107661.07,318095.59
2058554,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 6068,Secondary Info 6068,497645.96,307942.16,189703.8
6688372,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 6069,Secondary Info 6069,254126.2,400566.74,-146440.54
2141486,Global Finance Corp,2623476070,2025-03-06,GBP,Primary Info 6070,Secondary Info 6070,232779.41,60991.41,171788.0
2983925,Global Finance Corp,2623476070,2025-03-18,AUD,Primary Info 6071,Secondary Info 6071,34086.01,312778.07,-278692.06
1674680,Global Finance Corp,2623476070,2025-03-11,GBP,Primary Info 6072,Secondary Info 6072,203834.76,439879.94,-236045.18
1371819,Global Finance Corp,2623476070,2025-03-25,AUD,Primary Info 6073,Secondary Info 6073,153761.19,234316.14,-80554.95
1860469,Global Finance Corp,2623476070,2025-03-23,AUD,Primary Info 6074,Secondary Info 6074,488600.37,316969.98,171630.39
5843687,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 6075,Secondary Info 6075,428009.61,263072.62,164936.99
2644462,Global Finance Corp,2623476070,2025-03-23,USD,Primary Info 6076,Secondary Info 6076,128288.89,418102.49,-289813.6
2453383,Global Finance Corp,2623476070,2025-03-08,USD,Primary Info 6077,Secondary Info 6077,285689.97,63227.1,222462.87
2024315,Global Finance Corp,2623476070,2025-03-24,AUD,Primary Info 6078,Secondary Info 6078,314121.83,221795.66,92326.17
1453731,Global Finance Corp,2623476070,2025-03-28,CAD,Primary Info 6079,Secondary Info 6079,340134.83,464411.79,-124276.96
2976966,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 6080,Secondary Info 6080,214910.93,376404.99,-161494.06
2001309,Global Finance Corp,2623476070,2025-03-03,JPY,Primary Info 6081,Secondary Info 6081,430959.36,444618.53,-13659.17
1559358,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 6082,Secondary Info 6082,426859.76,147549.34,279310.42
1441107,Global Finance Corp,2623476070,2025-03-17,CAD,Primary Info 6083,Secondary Info 6083,427872.27,96511.26,331361.01
1454150,Global Finance Corp,2623476070,2025-03-03,JPY,Primary Info 6084,Secondary Info 6084,80084.94,348054.37,-267969.43
1882574,Global Finance Corp,2623476070,2025-03-17,INR,Primary Info 6085,Secondary Info 6085,317299.72,483166.83,-165867.11
6745409,Global Finance Corp,2623476070,2025-03-12,USD,Primary Info 6086,Secondary Info 6086,59916.18,210648.97,-150732.79
2913631,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 6087,Secondary Info 6087,231659.3,275954.53,-44295.23
1641007,Global Finance Corp,2623476070,2025-03-18,GBP,Primary Info 6088,Secondary Info 6088,253620.52,402002.42,-148381.9
2759264,Global Finance Corp,2623476070,2025-03-27,EUR,Primary Info 6089,Secondary Info 6089,279357.82,236382.86,42974.96
2577182,Global Finance Corp,2623476070,2025-03-11,INR,Primary Info 6090,Secondary Info 6090,232127.36,245874.77,-13747.41
4778018,Global Finance Corp,2623476070,2025-03-23,CAD,Primary Info 6091,Secondary Info 6091,45643.96,199825.33,-154181.37
1755193,Global Finance Corp,2623476070,2025-03-06,USD,Primary Info 6092,Secondary Info 6092,449192.29,401853.32,47338.97
1440216,Global Finance Corp,2623476070,2025-03-06,EUR,Primary Info 6093,Secondary Info 6093,414992.32,402424.74,12567.58
1983793,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 6094,Secondary Info 6094,407648.98,424893.25,-17244.27
1865697,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 6095,Secondary Info 6095,485004.5,159425.47,325579.03
1326618,Global Finance Corp,2623476070,2025-03-04,JPY,Primary Info 6096,Secondary Info 6096,224647.18,420544.42,-195897.24
3083863,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 6097,Secondary Info 6097,206615.47,244138.8,-37523.33
3226128,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 6098,Secondary Info 6098,307169.25,403908.68,-96739.43
6026581,Global Finance Corp,2623476070,2025-03-08,EUR,Primary Info 6099,Secondary Info 6099,46747.39,449586.91,-402839.52
1598175,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 6100,Secondary Info 6100,218150.8,392773.38,-174622.58
1574555,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 6101,Secondary Info 6101,183069.36,88872.97,94196.39
2421400,Global Finance Corp,2623476070,2025-03-19,INR,Primary Info 6102,Secondary Info 6102,2852.19,141347.81,-138495.62
3051243,Global Finance Corp,2623476070,2025-03-14,GBP,Primary Info 6103,Secondary Info 6103,413437.58,413208.26,229.32
1155067,Global Finance Corp,2623476070,2025-03-16,AUD,Primary Info 6104,Secondary Info 6104,124997.24,342063.0,-217065.76
2897382,Global Finance Corp,2623476070,2025-03-20,JPY,Primary Info 6105,Secondary Info 6105,301931.72,8301.65,293630.07
1111396,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 6106,Secondary Info 6106,49711.68,233461.33,-183749.65
2707195,Global Finance Corp,2623476070,2025-03-13,JPY,Primary Info 6107,Secondary Info 6107,273278.52,97175.24,176103.28
1933364,Global Finance Corp,2623476070,2025-03-17,GBP,Primary Info 6108,Secondary Info 6108,302725.68,178065.35,124660.33
1929914,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 6109,Secondary Info 6109,123409.98,379336.51,-255926.53
3675798,Global Finance Corp,2623476070,2025-03-26,GBP,Primary Info 6110,Secondary Info 6110,222660.69,22292.98,200367.71
3061907,Global Finance Corp,2623476070,2025-03-23,USD,Primary Info 6111,Secondary Info 6111,292191.74,162859.41,129332.33
2808244,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 6112,Secondary Info 6112,279083.85,246762.32,32321.53
9918341,Global Finance Corp,2623476070,2025-03-14,JPY,Primary Info 6113,Secondary Info 6113,344057.03,35261.27,308795.76
1469282,Global Finance Corp,2623476070,2025-03-14,USD,Primary Info 6114,Secondary Info 6114,178413.19,248668.69,-70255.5
2646099,Global Finance Corp,2623476070,2025-03-07,AUD,Primary Info 6115,Secondary Info 6115,426569.34,460846.13,-34276.79
1529740,Global Finance Corp,2623476070,2025-03-07,USD,Primary Info 6116,Secondary Info 6116,444336.54,92798.29,351538.25
3055922,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 6117,Secondary Info 6117,155072.09,485610.71,-330538.62
1729903,Global Finance Corp,2623476070,2025-03-13,INR,Primary Info 6118,Secondary Info 6118,231871.71,64432.66,167439.05
1914207,Global Finance Corp,2623476070,2025-03-25,USD,Primary Info 6119,Secondary Info 6119,329716.03,256353.44,73362.59
6116662,Global Finance Corp,2623476070,2025-03-27,JPY,Primary Info 6120,Secondary Info 6120,54627.7,157977.23,-103349.53
2951065,Global Finance Corp,2623476070,2025-03-04,GBP,Primary Info 6121,Secondary Info 6121,430110.3,27502.44,402607.86
2056034,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 6122,Secondary Info 6122,331672.22,142631.94,189040.28
5342056,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 6123,Secondary Info 6123,387794.7,423476.93,-35682.23
3225230,Global Finance Corp,2623476070,2025-03-18,JPY,Primary Info 6124,Secondary Info 6124,105128.39,405224.01,-300095.62
2172211,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 6125,Secondary Info 6125,289603.5,475759.78,-186156.28
2737809,Global Finance Corp,2623476070,2025-03-07,INR,Primary Info 6126,Secondary Info 6126,202882.23,146116.8,56765.43
1972999,Global Finance Corp,2623476070,2025-03-09,EUR,Primary Info 6127,Secondary Info 6127,200856.49,118183.67,82672.82
6657032,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 6128,Secondary Info 6128,266109.76,351702.96,-85593.2
1542441,Global Finance Corp,2623476070,2025-03-07,EUR,Primary Info 6129,Secondary Info 6129,449247.66,187834.3,261413.36
1730559,Global Finance Corp,2623476070,2025-03-15,INR,Primary Info 6130,Secondary Info 6130,412181.57,309578.18,102603.39
2738790,Global Finance Corp,2623476070,2025-03-27,GBP,Primary Info 6131,Secondary Info 6131,201246.1,121738.87,79507.23
7151575,Global Finance Corp,2623476070,2025-03-24,INR,Primary Info 6132,Secondary Info 6132,408498.12,498179.46,-89681.34
2558666,Global Finance Corp,2623476070,2025-03-15,AUD,Primary Info 6133,Secondary Info 6133,196586.95,266270.53,-69683.58
2393841,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 6134,Secondary Info 6134,356822.67,232988.93,123833.74
2268636,Global Finance Corp,2623476070,2025-03-15,EUR,Primary Info 6135,Secondary Info 6135,300553.85,469446.24,-168892.39
2262162,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 6136,Secondary Info 6136,392242.17,272288.54,119953.63
3062661,Global Finance Corp,2623476070,2025-03-14,USD,Primary Info 6137,Secondary Info 6137,249533.39,425712.54,-176179.15
3000781,Global Finance Corp,2623476070,2025-03-18,USD,Primary Info 6138,Secondary Info 6138,388569.61,227766.4,160803.21
2159648,Global Finance Corp,2623476070,2025-03-16,INR,Primary Info 6139,Secondary Info 6139,292428.28,138376.76,154051.52
1785019,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 6140,Secondary Info 6140,268901.71,219412.14,49489.57
2476074,Global Finance Corp,2623476070,2025-03-13,EUR,Primary Info 6141,Secondary Info 6141,351343.07,315484.03,35859.04
1279114,Global Finance Corp,2623476070,2025-03-27,GBP,Primary Info 6142,Secondary Info 6142,217509.82,48836.24,168673.58
7307642,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 6143,Secondary Info 6143,95933.76,389302.33,-293368.57
1586250,Global Finance Corp,2623476070,2025-03-12,INR,Primary Info 6144,Secondary Info 6144,315055.87,98621.56,216434.31
1740670,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 6145,Secondary Info 6145,349687.77,298500.7,51187.07
2173934,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 6146,Secondary Info 6146,497499.56,255303.15,242196.41
6695508,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 6147,Secondary Info 6147,252210.08,424617.72,-172407.64
1603372,Global Finance Corp,2623476070,2025-03-28,AUD,Primary Info 6148,Secondary Info 6148,153343.03,36075.7,117267.33
3347036,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 6149,Secondary Info 6149,444721.73,213105.81,231615.92
2697961,Global Finance Corp,2623476070,2025-03-24,AUD,Primary Info 6150,Secondary Info 6150,234792.3,20827.86,213964.44
1406811,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 6151,Secondary Info 6151,445941.51,315419.88,130521.63
7984389,Global Finance Corp,2623476070,2025-03-02,EUR,Primary Info 6152,Secondary Info 6152,396375.18,485922.58,-89547.4
2463099,Global Finance Corp,2623476070,2025-03-15,GBP,Primary Info 6153,Secondary Info 6153,413344.43,264497.88,148846.55
1521094,Global Finance Corp,2623476070,2025-03-11,AUD,Primary Info 6154,Secondary Info 6154,435052.16,473687.33,-38635.17
1170133,Global Finance Corp,2623476070,2025-03-16,INR,Primary Info 6155,Secondary Info 6155,227601.75,75722.74,151879.01
3149857,Global Finance Corp,2623476070,2025-03-23,INR,Primary Info 6156,Secondary Info 6156,242441.03,171438.91,71002.12
2641364,Global Finance Corp,2623476070,2025-03-14,INR,Primary Info 6157,Secondary Info 6157,439573.34,339904.08,99669.26
3932372,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 6158,Secondary Info 6158,462165.62,88595.24,373570.38
2327986,Global Finance Corp,2623476070,2025-03-15,INR,Primary Info 6159,Secondary Info 6159,424790.6,25130.39,399660.21
1822770,Global Finance Corp,2623476070,2025-03-27,CAD,Primary Info 6160,Secondary Info 6160,456850.23,115643.76,341206.47
1199248,Global Finance Corp,2623476070,2025-03-18,INR,Primary Info 6161,Secondary Info 6161,34245.79,40854.23,-6608.44
2586418,Global Finance Corp,2623476070,2025-03-12,EUR,Primary Info 6162,Secondary Info 6162,499650.48,318860.16,180790.32
1811079,Global Finance Corp,2623476070,2025-03-04,EUR,Primary Info 6163,Secondary Info 6163,326891.23,131852.26,195038.97
1460934,Global Finance Corp,2623476070,2025-03-21,GBP,Primary Info 6164,Secondary Info 6164,201200.38,492874.58,-291674.2
1458148,Global Finance Corp,2623476070,2025-03-27,USD,Primary Info 6165,Secondary Info 6165,201748.97,39966.32,161782.65
6588559,Global Finance Corp,2623476070,2025-03-05,CAD,Primary Info 6166,Secondary Info 6166,263271.49,207721.18,55550.31
6163544,Global Finance Corp,2623476070,2025-03-23,EUR,Primary Info 6167,Secondary Info 6167,363010.03,278564.95,84445.08
2216146,Global Finance Corp,2623476070,2025-03-11,GBP,Primary Info 6168,Secondary Info 6168,255382.74,418993.7,-163610.96
1954959,Global Finance Corp,2623476070,2025-03-13,GBP,Primary Info 6169,Secondary Info 6169,473845.83,405380.16,68465.67
8540127,Global Finance Corp,2623476070,2025-03-18,JPY,Primary Info 6170,Secondary Info 6170,87372.12,53669.98,33702.14
1425685,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 6171,Secondary Info 6171,47135.36,21577.19,25558.17
1035557,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 6172,Secondary Info 6172,350657.13,459917.43,-109260.3
1808603,Global Finance Corp,2623476070,2025-03-21,USD,Primary Info 6173,Secondary Info 6173,338637.72,41570.63,297067.09
2879722,Global Finance Corp,2623476070,2025-03-10,EUR,Primary Info 6174,Secondary Info 6174,347021.34,414458.58,-67437.24
2410625,Global Finance Corp,2623476070,2025-03-11,EUR,Primary Info 6175,Secondary Info 6175,128120.58,209059.5,-80938.92
2506908,Global Finance Corp,2623476070,2025-03-04,GBP,Primary Info 6176,Secondary Info 6176,409240.92,125991.16,283249.76
2154353,Global Finance Corp,2623476070,2025-03-24,GBP,Primary Info 6177,Secondary Info 6177,404107.96,460164.94,-56056.98
3198239,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 6178,Secondary Info 6178,120394.22,282862.41,-162468.19
